"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000037134",370.245820443989,0.167803038625802,0.0993918145150956,1.68829837189778,0.0913539676123878,0.24673896966604
"ENSMUSG00000040446",663.935725182463,-0.206281401411108,0.122219603682897,-1.68779308061178,0.0914509563191909,0.246949064953528
"ENSMUSG00000032293",2710.69329299574,0.138911779534911,0.0823159192975913,1.6875445323366,0.0914986945587643,0.246967077877718
"ENSMUSG00000063320",152.585759938148,0.407056736256023,0.241207321842736,1.68758034849962,0.0914918141750369,0.246967077877718
"ENSMUSG00000021591",1656.58361178698,0.231079323036085,0.136931971256945,1.68754835642056,0.0914979599218552,0.246967077877718
"ENSMUSG00000052915",1799.92775139742,-0.160904238146571,0.0953730198052527,-1.687104366362,0.0915832856227491,0.247158422725507
"ENSMUSG00000020212",126.198556990655,0.332881309191793,0.197341921233009,1.68682511608239,0.0916369844989263,0.247266353177554
"ENSMUSG00000017119",6507.79966196477,0.130194101117715,0.0771901119677783,1.68666812106792,0.0916671852145875,0.247310855160217
"ENSMUSG00000003452",183.987234511899,0.437290027611402,0.259334230639497,1.68620249834771,0.0917568028684275,0.247478618709717
"ENSMUSG00000025212",499.231555555135,-0.241259831002423,0.143078302042048,-1.68620837373036,0.0917556716045871,0.247478618709717
"ENSMUSG00000046873",509.060734791727,0.149816218934421,0.0888855623263742,1.68549554070794,0.0918930044459492,0.247808922751774
"ENSMUSG00000026455",605.289097168255,-0.149517988775705,0.0887191931324291,-1.68529473157542,0.0919317216920101,0.247856102107558
"ENSMUSG00000050541",24.9341406834497,0.946949550835509,0.561900395387148,1.68526229667994,0.0919379765702443,0.247856102107558
"ENSMUSG00000015093",85.2454385707782,0.487302045696117,0.289249293564267,1.68471300203139,0.0920439567379206,0.248104739804098
"ENSMUSG00000020870",51.6650676182365,-0.694666221289234,0.412367653382984,-1.68457980540018,0.0920696702949213,0.248136976664278
"ENSMUSG00000115785",79.7689730973996,-0.442889406926527,0.26292920458485,-1.68444356581013,0.0920959772634351,0.24817080295887
"ENSMUSG00000084383",321.625724568812,-0.193091055659801,0.114643979368779,-1.68426686445241,0.0921301061270786,0.248225693643761
"ENSMUSG00000104094",8.80284745277343,1.13235517390952,0.672428377995947,1.68397886074395,0.0921857541807242,0.24833853832678
"ENSMUSG00000040591",342.014899016205,0.372520626343351,0.22123532153895,1.68382075589031,0.0922163146649913,0.248383776182608
"ENSMUSG00000030423",611.033704575735,0.181370193162305,0.107718618118192,1.68374043717588,0.092231842787719,0.248388517052282
"ENSMUSG00000031887",310.412682316842,0.212351798751613,0.126137805015226,1.68349051837377,0.0922801733532465,0.248481583203869
"ENSMUSG00000021133",4117.32575969688,-0.153651880872232,0.0912830960298143,-1.68324572188094,0.0923275330582546,0.248572007745705
"ENSMUSG00000027533",167.681105943321,0.605824300190678,0.359969898701702,1.68298600070644,0.0923778015161641,0.248670235325741
"ENSMUSG00000055485",279.452247942467,-0.413713268250834,0.24588778619716,-1.68252874471409,0.0924663558112758,0.248723054300168
"ENSMUSG00000031636",63.0720222206875,-0.570738628111179,0.339204014161326,-1.68258217557454,0.0924560046294487,0.248723054300168
"ENSMUSG00000009216",9.95844101665929,1.01180518286644,0.601328439505626,1.6826165476196,0.0924493462113593,0.248723054300168
"ENSMUSG00000033060",3015.14310049264,-0.172576382219456,0.102564888978482,-1.68260682518423,0.0924512295644436,0.248723054300168
"ENSMUSG00000091649",19.3107755537807,0.810530769704026,0.481693646050605,1.6826685930976,0.0924392648979664,0.248723054300168
"ENSMUSG00000029027",111.263540535569,0.370227091338688,0.220074637630541,1.68227968167882,0.0925146191723012,0.248815778844288
"ENSMUSG00000085582",22.8836726378877,-0.836521595166755,0.497353373840583,-1.68194615572244,0.0925792814121926,0.248952573551553
"ENSMUSG00000006777",53.3269330891195,-0.788882099779546,0.46909512473755,-1.68171029323937,0.0926250310785786,0.248964270811775
"ENSMUSG00000028576",321.396884983341,0.188268577854379,0.111949866110698,1.6817222243769,0.0926227163893378,0.248964270811775
"ENSMUSG00000038502",1197.82277093032,-0.157101818495908,0.0934138276655498,-1.68178333360218,0.0926108616790141,0.248964270811775
"ENSMUSG00000041642",30.735077823996,0.746822245837835,0.444559988853142,1.67991331780545,0.0929741822366837,0.249865517910325
"ENSMUSG00000036139",114.489277703757,-0.413484245089707,0.246160114119877,-1.67973697350638,0.0930085026637609,0.24988545507617
"ENSMUSG00000103676",12.1288623332122,0.945692759355109,0.563001879698128,1.67973286316943,0.0930093027457725,0.24988545507617
"ENSMUSG00000030579",65.4380822102386,0.470681649029719,0.280313144743437,1.67912799615773,0.0931271010657618,0.250127442359299
"ENSMUSG00000047371",890.268464239242,0.17792210465188,0.105956835053634,1.67919421679421,0.0931141987116949,0.250127442359299
"ENSMUSG00000002885",316.138275656369,-0.229953466033771,0.136984702203084,-1.67867989881716,0.0932144455524409,0.250324771094312
"ENSMUSG00000009090",3576.69213953216,0.0971769126813938,0.0579081295233174,1.67812211310097,0.0933232626610139,0.250579696631545
"ENSMUSG00000015747",369.914716255144,0.200279894605119,0.119376654475424,1.67771408476144,0.0934029284875941,0.25068167700754
"ENSMUSG00000022270",3836.32998689424,-0.560391162798864,0.333993723952594,-1.6778493804225,0.0933765065312753,0.25068167700754
"ENSMUSG00000009647",579.412364921329,0.172688498914348,0.102927047227185,1.67777570198028,0.093390894486808,0.25068167700754
"ENSMUSG00000019917",235.404642393404,0.273549985891588,0.163060930586395,1.67759367561472,0.0934264482936491,0.250707504635687
"ENSMUSG00000091243",43.1630985771543,-0.658299285446144,0.392456374971536,-1.67738206697213,0.0934677938278122,0.250781152356865
"ENSMUSG00000040007",934.307426420468,-0.242834790982965,0.14479357045755,-1.67711031792091,0.0935209115324051,0.250866331134685
"ENSMUSG00000025453",5419.65206005668,-0.478173765642166,0.285123257303684,-1.67707738107405,0.0935273512117893,0.250866331134685
"ENSMUSG00000085939",2380.51075251976,-0.131034163750059,0.0781368916808561,-1.67698203667044,0.0935459945701592,0.250879037912924
"ENSMUSG00000026159",1459.37951400981,-0.19537812704828,0.116528110294952,-1.67666090657219,0.0936088093166595,0.251010185624532
"ENSMUSG00000021413",2243.42890238784,-0.155535014461958,0.0928260910817883,-1.67555277454178,0.093825825665435,0.251554721478691
"ENSMUSG00000078202",97.4093063328941,0.41183315623999,0.245819302332332,1.67534913789324,0.0938657496782676,0.251616924775001
"ENSMUSG00000010914",1250.72061568788,0.11733898168682,0.0700438793499317,1.67522105822562,0.093890867334699,0.251616924775001
"ENSMUSG00000110277",383.42025344509,-1.16038922904575,0.692672827758043,-1.67523422681608,0.0938882845986937,0.251616924775001
"ENSMUSG00000067206",543.362768742686,0.481099564324003,0.287215881072852,1.67504513513294,0.0939253763336779,0.251639645247784
"ENSMUSG00000057143",215.603703108237,0.469267850031774,0.280153951774023,1.67503562616277,0.0939272418989288,0.251639645247784
"ENSMUSG00000003070",11.0100583017822,0.941398962087763,0.562060350813368,1.67490725991514,0.0939524289865905,0.251669750756805
"ENSMUSG00000099902",27.8751253445019,0.659887348694731,0.394011281566907,1.674793031485,0.0939748466088989,0.251692429879921
"ENSMUSG00000036534",585.38577844272,-0.229612790406049,0.137122984490952,-1.67450257342671,0.0940318690680711,0.251807770499788
"ENSMUSG00000037386",46.6117329699021,0.551403082217893,0.329350163545985,1.67421529803159,0.0940882939963307,0.251832071555775
"ENSMUSG00000096751",6.30314242908536,-1.36337987987849,0.814317529141529,-1.67426075343828,0.0940793641075812,0.251832071555775
"ENSMUSG00000085527",11.6729065131853,1.12311816985859,0.670849886766492,1.67417210916146,0.0940967792449134,0.251832071555775
"ENSMUSG00000108866",87.5455596998279,-0.69146243735043,0.413016681756694,-1.67417556697569,0.0940960998710603,0.251832071555775
"ENSMUSG00000044362",12.3287372673818,0.90717867634536,0.542027403132246,1.67367677557074,0.0941941405255914,0.252055249068851
"ENSMUSG00000031556",2799.02178520362,0.247432848772823,0.147856856136428,1.67346212572325,0.0942363565292141,0.252130818351409
"ENSMUSG00000020220",3122.04599969142,0.138925572288982,0.0830224962495398,1.67334853280507,0.0942587034181678,0.252153212984455
"ENSMUSG00000013997",2407.55738621444,-0.331953457892547,0.198456404452736,-1.67267697310118,0.0943909047191821,0.252299468220178
"ENSMUSG00000068270",1803.68099544725,-0.148216420144031,0.0886113478068172,-1.67265732676993,0.0943947744756099,0.252299468220178
"ENSMUSG00000034401",424.144975760412,0.372344083092479,0.222592704379128,1.67275959978584,0.0943746310550755,0.252299468220178
"ENSMUSG00000038646",676.767715757819,0.152809802963477,0.0913582027208782,1.67264458376385,0.0943972845455465,0.252299468220178
"ENSMUSG00000024667",217.595396487877,-0.238310856280226,0.142467853958019,-1.67273423203559,0.0943796270981662,0.252299468220178
"ENSMUSG00000085282",8.1963833550566,-1.49966025248419,0.896409863249825,-1.67296268589388,0.094334641971132,0.252299468220178
"ENSMUSG00000053985",112.828603948352,0.427321280686188,0.25549244722413,1.67253977692468,0.0944179310365199,0.252317270601371
"ENSMUSG00000062997",2576.24650317895,-0.121974137590436,0.0729487095236888,-1.67205339733702,0.0945137930780989,0.252536039828493
"ENSMUSG00000030726",549.766148287366,0.182825376143756,0.109438343435133,1.67057879720303,0.0948049033677946,0.253250029142939
"ENSMUSG00000114350",11.7954533881463,2.13855129621055,1.2801421756324,1.67055764345401,0.0948090846866254,0.253250029142939
"ENSMUSG00000102305",11.3346672040866,0.982751298455437,0.588431000850383,1.67012155551831,0.0948953161730848,0.253442842202609
"ENSMUSG00000015354",29.8960544963169,0.955499875400239,0.572197811780764,1.66987684281172,0.0949437328774414,0.253470511484205
"ENSMUSG00000074071",468.764480055597,0.356925400067477,0.213745016435301,1.66986536584593,0.0949460040947502,0.253470511484205
"ENSMUSG00000018548",835.994785496954,0.218638852173419,0.130938312153896,1.66978517270366,0.0949618750136767,0.253470511484205
"ENSMUSG00000003559",1847.95396400488,0.14519851719767,0.0869533733434842,1.6698434070419,0.0949503497213721,0.253470511484205
"ENSMUSG00000117775",14.8074583744922,-0.922410932520208,0.552512206023941,-1.66948516695799,0.0950212676042395,0.253554014028706
"ENSMUSG00000071180",867.348833310759,-0.506672646753894,0.303490150551165,-1.66948629414738,0.0950210443971729,0.253554014028706
"ENSMUSG00000062627",638.343060770834,0.180749182146436,0.108281017107358,1.66926010648042,0.0950658426997443,0.253597939989071
"ENSMUSG00000039770",561.661654665251,0.668782014357593,0.40064173550685,1.66927695016976,0.0950625060874666,0.253597939989071
"ENSMUSG00000031478",72.9433510389576,0.462260136831489,0.276971696220141,1.6689796940987,0.0951214041346602,0.253671138506047
"ENSMUSG00000024841",719.650671617727,-0.206058169065088,0.1234602741852,-1.66902406806569,0.09511261006162,0.253671138506047
"ENSMUSG00000059554",326.632028939474,0.24412914998064,0.146283799510181,1.66887345555753,0.0951424612315205,0.253675114105515
"ENSMUSG00000118662",564.267604922291,0.194265479401635,0.116408169232426,1.66883029500923,0.0951510169697921,0.253675114105515
"ENSMUSG00000023064",89.168821827455,0.433196746511859,0.259664811275493,1.66829207386231,0.0952577606005439,0.253922171837236
"ENSMUSG00000022637",394.530357114975,-0.56566459349254,0.33913235649121,-1.66797588807248,0.0953205133974275,0.254051910504209
"ENSMUSG00000110659",26.7893643984996,1.23811279455558,0.742324722641141,1.6678857066089,0.0953384176091696,0.254062096320093
"ENSMUSG00000042303",348.978299190299,-0.232352480163406,0.139350422143108,-1.6673970310961,0.0954354838357448,0.254283202463546
"ENSMUSG00000040524",927.243534278751,-0.191230343398739,0.114695156231968,-1.66729223518367,0.0954563098804548,0.254301135049215
"ENSMUSG00000042073",5585.27129020774,-0.374847589346386,0.224834705179649,-1.66721409422479,0.0954718411666078,0.254304958878897
"ENSMUSG00000039253",479.102932597878,0.26194190785155,0.157128607981259,1.6670542125772,0.0955036255266255,0.254352067925281
"ENSMUSG00000019849",806.374548869585,0.174528435403464,0.104704324250928,1.66686941205216,0.0955403742985605,0.254374836588006
"ENSMUSG00000097084",14.6347980452659,-0.872921152743813,0.523670005850349,-1.66692982792921,0.0955283589676345,0.254374836588006
"ENSMUSG00000011256",51.7729581241008,0.666622340572507,0.399985459266329,1.66661643599559,0.0955906985708353,0.254471269428425
"ENSMUSG00000074754",282.8815461629,-0.228313218092433,0.137055094548864,-1.66584991855981,0.0957433107055774,0.254839933378478
"ENSMUSG00000040331",1411.72125371511,0.13414002041339,0.0805285807435101,1.66574425098385,0.0957643642046894,0.254844672528374
"ENSMUSG00000022335",77.9175364772093,-0.470723234471081,0.282597984448096,-1.66569919240715,0.0957733429267986,0.254844672528374
"ENSMUSG00000025505",502.281660901238,0.488525430377237,0.293316311460648,1.66552425245119,0.0958082092095133,0.254899852875509
"ENSMUSG00000042213",17.6512952166018,0.678722787279496,0.407630349464339,1.66504478425465,0.0959038213655,0.255078997678754
"ENSMUSG00000032373",8821.02101723417,0.586011482476329,0.351936958886913,1.66510355811943,0.0958920969914214,0.255078997678754
"ENSMUSG00000002064",1088.17870321402,-0.12200626272859,0.0732935640756856,-1.6646245037641,0.0959876935299163,0.25519673365467
"ENSMUSG00000006705",868.366358552635,-0.661539492920169,0.39741402645509,-1.66461032797726,0.0959905235064904,0.25519673365467
"ENSMUSG00000007034",3333.69244439253,0.222994204439224,0.133961545796604,1.66461355094991,0.0959898800839867,0.25519673365467
"ENSMUSG00000059031",10.8640577362339,6.72200786570932,4.03891667266586,1.66430961827012,0.0960505712832234,0.255318750039875
"ENSMUSG00000049265",112.99783063746,2.03583467406284,1.22343506327873,1.66403165576024,0.0961061034784381,0.255391105148697
"ENSMUSG00000117861",8.01533395193005,1.0938320427577,0.657320100360342,1.66407818984702,0.0960968049668101,0.255391105148697
"ENSMUSG00000024012",2080.02129903344,0.238362173168184,0.143277938849837,1.66363485601227,0.0961854218558742,0.255564240898649
"ENSMUSG00000097835",20.0758067711678,0.716928717854876,0.430961647050054,1.66355573114748,0.0962012448019384,0.255568643420965
"ENSMUSG00000048347",12.5625631432198,-1.08168813861677,0.650412699556625,-1.66307967134427,0.0962964885390502,0.255784003199794
"ENSMUSG00000037266",3173.51970750158,-0.351224980672165,0.211207055972687,-1.6629415104275,0.0963241440662156,0.255819797305844
"ENSMUSG00000025810",1246.59095675652,-0.139809839277909,0.0840822737522915,-1.66277424525641,0.0963576338654641,0.255869171892315
"ENSMUSG00000021395",2021.14190039949,-0.165690746164499,0.0996511990519607,-1.66270699942209,0.0963711004383505,0.255869171892315
"ENSMUSG00000024780",2487.37932501582,-0.223112419838819,0.134227182075568,-1.66219998355631,0.096472683332583,0.256026227490914
"ENSMUSG00000093671",8.86940031663563,6.10107591169314,3.67079675089304,1.66205767459309,0.0965012109604909,0.256026227490914
"ENSMUSG00000031479",1234.21546148117,0.103151728680131,0.0620586371412065,1.6621655490987,0.0964795855354098,0.256026227490914
"ENSMUSG00000029502",1077.67824529802,-0.144376385038493,0.0868632913948758,-1.66211045793977,0.0964906290851597,0.256026227490914
"ENSMUSG00000087211",71.6996566791618,-0.387026079598462,0.232835602893146,-1.66222894947934,0.0964668775741866,0.256026227490914
"ENSMUSG00000059486",615.06650928591,-0.210256189532763,0.126511534318548,-1.66195272759361,0.096522253234447,0.256044400912022
"ENSMUSG00000036918",1843.06598832066,0.300018146711604,0.180534150761062,1.66183597644459,0.0965456665983879,0.256048560892049
"ENSMUSG00000092086",228.467648264724,-0.232540446522857,0.139932588251382,-1.66180336852706,0.0965522066264958,0.256048560892049
"ENSMUSG00000019791",404.560598067146,0.218036239770748,0.131240691640761,1.66134631755499,0.0966439126536615,0.256254089974237
"ENSMUSG00000022960",65.9704176632448,-0.493940791135051,0.297327223130928,-1.66126998373622,0.0966592356133435,0.25625705653201
"ENSMUSG00000025354",1619.00623924256,0.169564278290334,0.102076442641216,1.66114995686446,0.096683333279955,0.256269165195497
"ENSMUSG00000097403",10.0974610977324,0.996012413798111,0.599608075517115,1.66110573634141,0.09669221259829,0.256269165195497
"ENSMUSG00000058997",7478.75855279008,0.125277275417213,0.0754262572800988,1.66092392669028,0.0967287261613179,0.25632828270804
"ENSMUSG00000082925",31.6946309119781,-0.655034969093289,0.394458340671091,-1.66059353182615,0.0967951089206447,0.256466523724093
"ENSMUSG00000027194",816.825220961819,-0.16646185737804,0.100292603191558,-1.65976205702927,0.0969623296263843,0.256871863258385
"ENSMUSG00000025584",1814.22020260042,0.178287708423179,0.107425890069343,1.65963445411618,0.0969880127138313,0.25690217844226
"ENSMUSG00000024909",126.99349317077,-0.427177948058877,0.257432059950289,-1.65938130682467,0.0970389806610149,0.256961727595093
"ENSMUSG00000040687",640.51610718656,-0.171026837409892,0.103066323721244,-1.65938622078396,0.0970379910948018,0.256961727595093
"ENSMUSG00000061815",146.062994240908,-0.40979574955166,0.246977946201979,-1.65924025142119,0.0970673896401999,0.256999233416326
"ENSMUSG00000046441",177.251880213346,-0.28583980680268,0.172305096629399,-1.65891672616902,0.0971325737098879,0.257134081041832
"ENSMUSG00000026610",1891.64668859752,0.207891744766659,0.125346158982335,1.65854100719558,0.0972083177212967,0.257296839790187
"ENSMUSG00000042492",917.976066560288,-0.163966485797232,0.0988848404356527,-1.65815594255754,0.0972859947860837,0.257464666559445
"ENSMUSG00000114544",21.1766015695459,0.803534295635781,0.484819769285122,1.65738764493992,0.0974411276926623,0.257837398753787
"ENSMUSG00000096433",217.064267048938,0.275709071969261,0.16637804424959,1.65712413084781,0.0974943813753396,0.257874567388674
"ENSMUSG00000040843",964.013286336586,0.13523340367579,0.0816057084580289,1.65715617486909,0.0974879043423932,0.257874567388674
"ENSMUSG00000052031",359.518636919515,-0.203661591499193,0.122901973233024,-1.65710595315706,0.0974980557706417,0.257874567388674
"ENSMUSG00000083012",127.51685220452,0.527793660268722,0.318554567629284,1.65683909101231,0.0975520113927746,0.257979454344334
"ENSMUSG00000036959",409.958148198505,-0.289543532222978,0.174764632813782,-1.6567627417585,0.0975674524847804,0.257982472560153
"ENSMUSG00000092241",32.6293935575233,0.6113364302851,0.369077144445065,1.6563920022853,0.0976424596728559,0.258142968194313
"ENSMUSG00000058317",162.823694438743,0.615190886238391,0.371425099492121,1.65629863754385,0.0976613562823089,0.258155095778628
"ENSMUSG00000013076",544.65650435819,-0.348032419792634,0.210173320169478,-1.65593054109813,0.0977358858460429,0.258314256746039
"ENSMUSG00000002871",391.376685884867,-0.175542784014533,0.106020681536625,-1.6557409504474,0.0977742905487937,0.258360756851778
"ENSMUSG00000019797",764.831232765811,0.205634949100227,0.12419802098785,1.65570230076648,0.0977821211564734,0.258360756851778
"ENSMUSG00000029470",679.287869996135,0.232789559257916,0.140615025610177,1.65550984503798,0.0978211210556604,0.258425954746693
"ENSMUSG00000075702",622.491471841379,0.248824921247922,0.150310373454482,1.6554075113337,0.0978418633747616,0.25843279054994
"ENSMUSG00000092060",34.4979774910333,-0.76218848218213,0.460437876318855,-1.65535574152964,0.0978523580869485,0.25843279054994
"ENSMUSG00000079494",1465.67347379219,-0.574546399607066,0.347099563426368,-1.65527837008919,0.0978680444085381,0.258436386003284
"ENSMUSG00000029096",36.8672233312201,1.5534933555359,0.93868351115738,1.65497032500387,0.0979305175360502,0.25856351044459
"ENSMUSG00000087445",16.0315652179504,0.963942495988457,0.582542258176828,1.6547168595207,0.0979819455296764,0.258661439757227
"ENSMUSG00000038543",30.8608876874862,0.712210160785876,0.430590819359591,1.65403006465659,0.0981214042375388,0.258943412818239
"ENSMUSG00000038462",9839.39109181496,0.110657942399503,0.0669043385479933,1.65397259432022,0.098133081194087,0.258943412818239
"ENSMUSG00000067370",39.8959836295827,0.483053191848421,0.292059932156618,1.65395228397636,0.0981372081624232,0.258943412818239
"ENSMUSG00000026047",371.740218598946,-0.158577304079829,0.0958803553467265,-1.65390818073604,0.0981461702151277,0.258943412818239
"ENSMUSG00000043192",27.5967937901153,-0.582964643002894,0.352534952789569,-1.65363643630216,0.0982014047987373,0.259041508325021
"ENSMUSG00000061669",126.449350808982,-0.263958161594294,0.159637970420895,-1.65347981372072,0.0982332510725717,0.259041508325021
"ENSMUSG00000049327",1318.99669808915,-0.831347294856115,0.502797744834247,-1.65344276778763,0.0982407848766583,0.259041508325021
"ENSMUSG00000059674",18.480096178594,-0.862043681819724,0.521348535796238,-1.65348825714674,0.098231534049409,0.259041508325021
"ENSMUSG00000002897",1053.96945745302,-0.220366490589755,0.133285751329697,-1.65333869818278,0.0982619513427851,0.259053796597265
"ENSMUSG00000064247",55.5067361100214,0.739889398940529,0.447528547801007,1.65327866250338,0.0982741635115393,0.259053796597265
"ENSMUSG00000027187",27414.4712143367,0.150429495652292,0.0910089314117008,1.65290915208956,0.0983493542336811,0.259214127060605
"ENSMUSG00000046567",150.943641817034,0.299852006661449,0.181432586235612,1.65269102360727,0.0983937621985848,0.259293290070796
"ENSMUSG00000105851",28.9328772313867,0.626766692099299,0.379383993200271,1.65206414433104,0.0985214753591119,0.259440364465587
"ENSMUSG00000035042",7.10803980880062,1.6232691671266,0.98252308572234,1.65214353811665,0.0985052932671703,0.259440364465587
"ENSMUSG00000027983",142.627956299104,-0.328288652337573,0.198709317790851,-1.65210497417695,0.0985131531288155,0.259440364465587
"ENSMUSG00000117499",75.4899492453337,-0.395526466039425,0.239405414968633,-1.65211996600514,0.0985100975284079,0.259440364465587
"ENSMUSG00000029659",13.6466688000517,-1.72906811469112,1.04659507820302,-1.65208890305493,0.0985164287924926,0.259440364465587
"ENSMUSG00000031902",974.877225614914,-0.143010330002985,0.0865991635237298,-1.65140544300752,0.0986558141593793,0.259756208880526
"ENSMUSG00000024608",3886.82749677172,-0.171028724940812,0.103578972635182,-1.65119155548295,0.0986994668785213,0.259833223691143
"ENSMUSG00000027709",2575.25068456987,0.116107090218193,0.0703322628514036,1.65083683520181,0.098771896420768,0.259985961967767
"ENSMUSG00000040550",899.739409970996,-0.525600815474594,0.318441194528386,-1.65054278311263,0.0988319704220069,0.260106138349151
"ENSMUSG00000097217",32.0469136561167,-0.732694690439922,0.444019178966409,-1.65014198743733,0.0989138987998058,0.260283787667342
"ENSMUSG00000034617",352.518155864531,-0.221379967633998,0.134167744890331,-1.65002376551051,0.0989380754063183,0.260288731512235
"ENSMUSG00000014504",564.134701026183,-0.199629762564837,0.120988343188793,-1.64999170418699,0.098944632820293,0.260288731512235
"ENSMUSG00000041058",5301.05889363803,0.163213322393744,0.0989421500942488,1.64958333974219,0.0990281848249502,0.260432577613255
"ENSMUSG00000080727",51.348799169692,0.486939942952742,0.295178155295773,1.64964762539701,0.0990150281459787,0.260432577613255
"ENSMUSG00000081999",140.748581805571,-0.268106692741344,0.16254104902911,-1.64947066813459,0.0990512475214059,0.260455262575963
"ENSMUSG00000078495",61.6091034421557,0.418092585317112,0.253544364898404,1.64899182628114,0.0991493092528919,0.260583383432953
"ENSMUSG00000038860",21.6018918236705,0.893321233288334,0.54170550712434,1.64909018191555,0.0991291607424134,0.260583383432953
"ENSMUSG00000058979",719.800358408088,0.128966978507571,0.078211545889427,1.648950638182,0.0991577477560678,0.260583383432953
"ENSMUSG00000020262",333.88868678576,0.340758203802392,0.206625791840896,1.64915619084369,0.0991156404051828,0.260583383432953
"ENSMUSG00000043872",138.431388911269,-0.33748425715232,0.204697148665239,-1.64870033292081,0.0992090419275145,0.260666894578971
"ENSMUSG00000029458",4453.58914435096,0.152667866096457,0.0926133646309425,1.64844314538001,0.0992617685138037,0.260666894578971
"ENSMUSG00000004789",5548.82982621781,0.50073125168494,0.303750865005305,1.64849325343055,0.0992514939980583,0.260666894578971
"ENSMUSG00000067235",73.0037332844231,1.00365289179452,0.608789912805546,1.64860302492413,0.0992289886260044,0.260666894578971
"ENSMUSG00000036067",5.97394713093606,2.2659096441475,1.3744708146618,1.64856875822791,0.0992360135532121,0.260666894578971
"ENSMUSG00000085401",108.730253177072,0.387597735393891,0.235154505783315,1.6482683761588,0.0992976110969606,0.260719399453048
"ENSMUSG00000039987",383.956802363014,0.21151080476825,0.128327992360588,1.64820473598564,0.0993106653201788,0.260719399453048
"ENSMUSG00000051721",184.606420395687,-0.318330461916589,0.193149246276259,-1.64810615652771,0.09933088918559,0.260734551403642
"ENSMUSG00000118264",109.002639001478,-0.318311089480573,0.193184635263362,-1.64770396489674,0.0994134340357028,0.260913262065481
"ENSMUSG00000116926",15.3884540063169,0.937131230210738,0.5689319817677,1.64717621832231,0.0995218304961029,0.261083807471309
"ENSMUSG00000103042",11.3714116041729,0.864641750279439,0.524903527907917,1.64723935791707,0.0995088569812025,0.261083807471309
"ENSMUSG00000117494",21.6033811787027,1.51764158735445,0.921339541207559,1.64721204233278,0.0995144694449065,0.261083807471309
"ENSMUSG00000040600",40.2330407900916,0.747401949865586,0.453787558634756,1.64703050060294,0.0995517767797541,0.26112439733695
"ENSMUSG00000118665",300.596601579032,0.223725953423841,0.135885594213514,1.64642878237929,0.0996755113471548,0.261410946389594
"ENSMUSG00000032563",1002.50923553242,0.141337222203227,0.085889131490045,1.64557749916948,0.0998507748196714,0.261832533215362
"ENSMUSG00000079043",318.918478026507,-0.341489372419175,0.207541153485984,-1.64540558189698,0.0998861992190868,0.261862601358891
"ENSMUSG00000056679",14.09466725683,0.865048337179172,0.525743491732469,1.64538097148592,0.0998912711352968,0.261862601358891
"ENSMUSG00000010025",5465.59668844234,0.222573486322601,0.135305518779735,1.64496975681332,0.099976048032402,0.262046764863078
"ENSMUSG00000110371",8.92282414276099,-1.07128505048273,0.65130527481731,-1.64482784326171,0.10000531854749,0.262085408471131
"ENSMUSG00000021500",2007.42710560609,0.129362170676146,0.0786582298274244,1.64461075414443,0.100050107692576,0.262126632715912
"ENSMUSG00000100131",150178.580100222,0.105815928759442,0.0643388427449757,1.64466633599351,0.100038638696879,0.262126632715912
"ENSMUSG00000115379",6.6069994954127,-1.242425988471,0.755672017180384,-1.64413391024697,0.100148544782031,0.262346434792017
"ENSMUSG00000040270",93.8775277375617,1.17603647786673,0.715441802688699,1.64379055493692,0.100219473013751,0.262494122044292
"ENSMUSG00000098720",9.01593918641342,1.39720725050897,0.850082912422812,1.64361291127098,0.10025618526875,0.262552161189363
"ENSMUSG00000020707",241.622166551704,0.336078853059559,0.2044904287693,1.64349429497609,0.10028070475837,0.262578257553809
"ENSMUSG00000036833",772.496041885677,0.260445122575733,0.158500740670602,1.64317921464476,0.100345859067036,0.262710730435119
"ENSMUSG00000026667",4619.74914071684,0.130754657268915,0.0796078732204361,1.64248399033161,0.100489741336315,0.263049248904304
"ENSMUSG00000056904",166.819897462873,-0.299115738314571,0.182134009365389,-1.6422838291255,0.100531196782687,0.263119588155587
"ENSMUSG00000020400",495.938652969638,0.231492089827265,0.140964083059171,1.64220619042436,0.100547280225412,0.263123510668211
"ENSMUSG00000032422",927.055577016189,0.15902749402385,0.0968615083971422,1.64180278270932,0.100630882191891,0.263304096537187
"ENSMUSG00000026222",253.066458838137,-0.378478359097329,0.230550919138246,-1.64162589553756,0.100667557647453,0.26336186303911
"ENSMUSG00000105340",278.854692961399,0.754217783800261,0.459487233834765,1.6414335987221,0.100707440193541,0.263428001816974
"ENSMUSG00000037563",3639.34424474042,-0.131970799187304,0.0804146804498568,-1.64112819262641,0.100770807592486,0.263524212100776
"ENSMUSG00000022048",158.539949385412,-0.377394865467065,0.229962399244074,-1.64111553326816,0.100773434913988,0.263524212100776
"ENSMUSG00000063334",789.451501585941,-0.154358475021197,0.0941116873662594,-1.64016265504275,0.100971351865906,0.264003501306203
"ENSMUSG00000099858",1723.06179334565,0.224531340753936,0.136916258776264,1.6399172951464,0.101022364288789,0.264060341079984
"ENSMUSG00000085442",541.073513664335,-0.228641863876844,0.139421328864207,-1.63993461932596,0.101018761770005,0.264060341079984
