"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000028410",10537.8409267203,1.65921882542265,0.254065649878296,6.53066963683385,6.54762803555664e-11,1.47375446920865e-08
"ENSMUSG00000047719",3111.67403988396,-0.664422659477607,0.101882243805755,-6.52147650717596,6.96186271730341e-11,1.54581576091909e-08
"ENSMUSG00000025402",1242.05717871263,2.50081686089786,0.384190630570628,6.50931246601059,7.54955395239503e-11,1.6539562798907e-08
"ENSMUSG00000015962",250.860920127314,1.1943320873118,0.183721461977739,6.50077609036507,7.99066916761174e-11,1.70512578042894e-08
"ENSMUSG00000056429",9836.67674598728,0.253327830855469,0.0389649068437628,6.50143555767335,7.95571163146468e-11,1.70512578042894e-08
"ENSMUSG00000025544",5288.8290943513,0.54543212173408,0.084045027751181,6.48976074288244,8.59727943608482e-11,1.81104997967064e-08
"ENSMUSG00000037098",13297.1299321527,-0.555148409818193,0.085635779864509,-6.48266893460346,9.01140930724276e-11,1.87425906743425e-08
"ENSMUSG00000046082",13072.4680308236,-0.677260232020598,0.104548740965242,-6.47793771371915,9.29847199107483e-11,1.88621226278211e-08
"ENSMUSG00000000420",4469.13174272866,-0.589840686418302,0.0910287787525268,-6.47971657426998,9.18950745074483e-11,1.88621226278211e-08
"ENSMUSG00000100615",131.095112714633,1.5819723949396,0.244681325387745,6.46543986318798,1.01004566755278e-10,1.9995253450072e-08
"ENSMUSG00000095143",5702.10045241699,0.792117667819929,0.122514726322189,6.46548942807759,1.00971463200926e-10,1.9995253450072e-08
"ENSMUSG00000016239",154.138639219394,2.17281016909377,0.336953118337912,6.44840498824164,1.13033388030483e-10,2.21101380801056e-08
"ENSMUSG00000037347",634.847108472375,-0.863488826959418,0.133969047453611,-6.44543529548061,1.15269096646008e-10,2.22821944351829e-08
"ENSMUSG00000037157",98.0888684969924,-2.19245375335157,0.341105370387241,-6.4274970249298,1.29722134050081e-10,2.47844695881033e-08
"ENSMUSG00000038009",2144.47898545624,-0.519216051231521,0.0810486466213527,-6.40622728294554,1.49164552996505e-10,2.81715260952364e-08
"ENSMUSG00000044676",396.757129865605,1.16819041558039,0.182497336013551,6.401136811628,1.54224298677778e-10,2.87961301315292e-08
"ENSMUSG00000039886",1956.50260192802,-0.522550461621245,0.0816778527952835,-6.39770076878686,1.57734011384972e-10,2.91205341692862e-08
"ENSMUSG00000091952",568.434783721098,-1.35453966926825,0.212041240176735,-6.38809539191174,1.67964556330742e-10,3.06647291674492e-08
"ENSMUSG00000021670",2207.98690772845,2.15145088187425,0.337113456458262,6.38197865038538,1.74814340365845e-10,3.15645541379253e-08
"ENSMUSG00000024899",8436.67872945026,0.703256420261069,0.110282102079242,6.3768862490103,1.80724587753304e-10,3.22770184932016e-08
"ENSMUSG00000048572",4066.12217617563,1.36644676661401,0.214875275304618,6.35925545494645,2.02734007859662e-10,3.58185213241087e-08
"ENSMUSG00000112713",58.9117295581324,-2.14240634754654,0.337455258432817,-6.34871229299,2.17124659376928e-10,3.79529284917266e-08
"ENSMUSG00000032575",1550.267868339,1.56208528633585,0.246140951784654,6.34630391655633,2.2054933668773e-10,3.81457489591168e-08
"ENSMUSG00000026348",3811.40034295155,-1.33017923463931,0.209800182998942,-6.34021961099062,2.29437875742398e-10,3.92697264200348e-08
"ENSMUSG00000037477",124.680483690211,-2.01146884513923,0.318269861687202,-6.32001042912483,2.61545650744751e-10,4.43036761586289e-08
"ENSMUSG00000040213",1847.97258571356,0.741561391600858,0.117374378930489,6.31791536072809,2.65115137326135e-10,4.44500696061809e-08
"ENSMUSG00000021270",8681.15280636124,1.693320312639,0.268134334042679,6.31519390713117,2.69822940655415e-10,4.47824316960517e-08
"ENSMUSG00000030007",3092.54432324692,0.497466980852344,0.0790896798400239,6.28991016095374,3.17649748828144e-10,5.21930302299524e-08
"ENSMUSG00000040253",345.875549820748,1.6991219497654,0.2702293067957,6.28770420911443,3.22195047701205e-10,5.24157111760247e-08
"ENSMUSG00000038497",2630.21093306497,-0.843758883178713,0.134434454716802,-6.27635887657048,3.46593679109054e-10,5.58321641317731e-08
"ENSMUSG00000036492",30.167846314815,2.80172257275148,0.448005492391232,6.2537683585022,4.00665160000955e-10,6.39158179026766e-08
"ENSMUSG00000035878",10078.1387291099,-0.538604888663417,0.0865432929536476,-6.22353125564441,4.8608792456168e-10,7.62661100388651e-08
"ENSMUSG00000020048",11970.2405824675,0.836445762384984,0.134409414561871,6.22311885749606,4.87367874997312e-10,7.62661100388651e-08
"ENSMUSG00000071076",3258.55165226089,0.807406352700071,0.129803685179183,6.22021132593819,4.96485724438999e-10,7.69599711156339e-08
"ENSMUSG00000001986",277.445893725771,-1.42760503314525,0.230037900310228,-6.20595576302856,5.43654705970178e-10,8.27387950230829e-08
"ENSMUSG00000030161",17138.0451143152,1.9410559407261,0.312775747347106,6.20590297422258,5.4383725047124e-10,8.27387950230829e-08
"ENSMUSG00000047881",334.776710827483,1.83591036931619,0.296268580771803,6.1967771423264,5.76310097332628e-10,8.68747817364442e-08
"ENSMUSG00000022146",176.580252331144,1.14279795982743,0.185123201613236,6.17317521449849,6.69319651770706e-10,9.99781018022224e-08
"ENSMUSG00000021252",743.428057018651,-0.527509402401579,0.0854905357362894,-6.17038363204057,6.81244979600791e-10,1.00842669007393e-07
"ENSMUSG00000083261",611.599419424487,1.7785418934326,0.288577336888837,6.16313780079587,7.1317392324686e-10,1.04626435114903e-07
"ENSMUSG00000006542",362.478230815117,1.34799456338253,0.218903083029918,6.15795147662811,7.36919255364933e-10,1.07153276857533e-07
"ENSMUSG00000042622",121.748563287734,2.65608532746156,0.431812449604216,6.1510160948255,7.69881050368089e-10,1.10964171391211e-07
"ENSMUSG00000041779",312.559068460261,-1.12001156557399,0.182479293889075,-6.13774605164145,8.37005197863258e-10,1.19589847009489e-07
"ENSMUSG00000031647",3052.13712309005,-0.610046790179717,0.0994830410605795,-6.13216869605176,8.66891066164535e-10,1.22792130242668e-07
"ENSMUSG00000067736",38965.2113192581,0.325380525398483,0.0531302802304098,6.12420118974353,9.11396771147026e-10,1.271698608259e-07
"ENSMUSG00000019055",1101.55373307793,0.602460772074405,0.0983790422668972,6.12387311557639,9.1327634212502e-10,1.271698608259e-07
"ENSMUSG00000034926",8059.31642785735,-0.785335043911263,0.128299669156074,-6.12109952486253,9.29318330777547e-10,1.2831621422694e-07
"ENSMUSG00000028536",1655.08110874879,-0.615733451978118,0.100741032490513,-6.11204230050059,9.83641009010571e-10,1.34685045158772e-07
"ENSMUSG00000048782",32.8987172219394,-2.93709499555648,0.480862181819348,-6.10797668563568,1.00902088291438e-09,1.35895263337428e-07
"ENSMUSG00000065947",39454.2330409707,0.323957244170766,0.0530348779646107,6.10838106174086,1.00646821188226e-09,1.35895263337428e-07
"ENSMUSG00000029868",73.1511830838433,2.14021880499538,0.350878748317926,6.09959655651804,1.06336510701436e-09,1.42050016856529e-07
"ENSMUSG00000040860",1314.22830408965,-0.729870964455557,0.120038835699869,-6.08029026773002,1.19965175493768e-09,1.5896353214017e-07
"ENSMUSG00000015944",3900.38298287249,-0.630426498565799,0.103781382660704,-6.07456253138265,1.24326182918268e-09,1.63424280922404e-07
"ENSMUSG00000104607",44.3466471928211,-2.13566297253188,0.352883693852377,-6.05203076746669,1.43031142190385e-09,1.85368088534943e-07
"ENSMUSG00000096687",338.403265543269,-1.74356385947525,0.28810880617224,-6.05175483054445,1.43276411928292e-09,1.85368088534943e-07
"ENSMUSG00000040152",1854.0468505951,1.45018697513119,0.240037476964975,6.04150232483403,1.52685807263662e-09,1.94834551442637e-07
"ENSMUSG00000046562",6382.06744985483,-0.316407557473355,0.0523777096409601,-6.04088188739586,1.53274152377398e-09,1.94834551442637e-07
"ENSMUSG00000031384",616.32320567893,-0.592146035189711,0.0980380417686969,-6.03996188119274,1.54150640177365e-09,1.94834551442637e-07
"ENSMUSG00000020553",1209.49217384202,-0.782565363787033,0.129652500808164,-6.03586786918157,1.58110590791539e-09,1.98314131091281e-07
"ENSMUSG00000028760",5677.27661094464,-0.587792308577581,0.0974967783196923,-6.0288382724833,1.65142440624773e-09,2.05564806204974e-07
"ENSMUSG00000031422",1808.43993272158,0.8322807218372,0.138321336422868,6.0170089688318,1.77669241256353e-09,2.1949498519422e-07
"ENSMUSG00000074896",546.586508526015,1.49059820130311,0.247858845242668,6.01389956385754,1.81112746545063e-09,2.22079368543428e-07
"ENSMUSG00000032712",970.263460641984,1.64022545992334,0.27284014877513,6.01167191590701,1.83619646171844e-09,2.23485511574042e-07
"ENSMUSG00000089762",308.167938253253,1.54137176079461,0.257022641925393,5.99702714612212,2.00962477094999e-09,2.39276410228111e-07
"ENSMUSG00000015143",791.945146699853,0.711798518813019,0.118654807431221,5.99890163932563,1.98656638524816e-09,2.39276410228111e-07
"ENSMUSG00000026353",2455.9395974016,0.400147403027869,0.0667217293298229,5.99725767073326,2.00677505768954e-09,2.39276410228111e-07
"ENSMUSG00000020773",725.513807167242,0.621096144655429,0.103730772004265,5.98757854255524,2.12988098720203e-09,2.5177032014904e-07
"ENSMUSG00000072676",1621.81507348987,-0.692997601056041,0.115773825745945,-5.98578820895807,2.15344432889317e-09,2.52737455486026e-07
"ENSMUSG00000029445",6978.59544045947,1.57190921577102,0.262833992405228,5.98061613487007,2.22295170939135e-09,2.59044819411413e-07
"ENSMUSG00000004530",1673.96694050865,-0.599761142318035,0.100515454134346,-5.96685502227756,2.41870134085737e-09,2.79870998110052e-07
"ENSMUSG00000029178",1670.01460957081,0.641918717614981,0.107614338873344,5.96499243814044,2.44645371390706e-09,2.811026641483e-07
"ENSMUSG00000027875",1296.43389666012,3.01407327089539,0.506144736918166,5.95496317762306,2.60130392942758e-09,2.9681961711406e-07
"ENSMUSG00000063889",298.955545505201,1.1860167939825,0.199972963483307,5.93088572236667,3.01304871906156e-09,3.41430368985521e-07
"ENSMUSG00000034714",1082.49818550306,-0.600138424587085,0.101415387957372,-5.91762686782147,3.26619904770505e-09,3.65081064985317e-07
"ENSMUSG00000031762",848.025459626032,1.72507045664312,0.291476189499235,5.91839237231294,3.25103638224151e-09,3.65081064985317e-07
"ENSMUSG00000043719",1792.81896258225,-0.890492942262446,0.15085397640553,-5.90301272449456,3.56922733332017e-09,3.96256583201241e-07
"ENSMUSG00000025823",3412.63771060295,0.872249612599556,0.147836284248207,5.90010508607691,3.63270123701094e-09,4.00596738425011e-07
"ENSMUSG00000030283",4707.89460899668,-0.845397527126737,0.143440841179572,-5.89370168338871,3.77638674508916e-09,4.10925898069934e-07
"ENSMUSG00000056708",254.82137514479,1.05457206247293,0.178910189884103,5.89442145892345,3.75996381659291e-09,4.10925898069934e-07
"ENSMUSG00000042672",242.734303949854,-1.71978268211185,0.291907167637472,-5.89153975228077,3.82613589834006e-09,4.1360025622122e-07
"ENSMUSG00000018906",665.109812112731,0.616735930798045,0.104743870083094,5.88803841512426,3.90806292302106e-09,4.19695306458556e-07
"ENSMUSG00000046312",1109.53718890892,-0.917544302427746,0.156003086751298,-5.88157786833095,4.06373683258204e-09,4.33579609715295e-07
"ENSMUSG00000028268",195.460222190536,1.39746778924067,0.237647223745467,5.8804296857153,4.09202812233318e-09,4.33781381148752e-07
"ENSMUSG00000030243",313.310519076574,-0.743504401991627,0.126854295701573,-5.86108966889647,4.59839565000285e-09,4.83490223557713e-07
"ENSMUSG00000001774",1617.73239990521,0.988986283290038,0.168760146605396,5.86030708780158,4.62011980702043e-09,4.83490223557713e-07
"ENSMUSG00000062038",680.069169667122,-0.543220485896302,0.0927113839569483,-5.85926412390255,4.64922739468801e-09,4.83490223557713e-07
"ENSMUSG00000039263",2384.00077826238,-0.310604257224312,0.053088372291568,-5.85070221250021,4.89501939369054e-09,5.05849456966851e-07
"ENSMUSG00000005364",285.025194593613,-1.09759117628327,0.187966248160279,-5.83929927327883,5.24208313615275e-09,5.38329175063287e-07
"ENSMUSG00000029311",12193.2805636063,-0.87642203049214,0.150135317584614,-5.83754738453329,5.29748314319177e-09,5.40639413203627e-07
"ENSMUSG00000063904",1350.48726061209,-0.474646322048631,0.0813823066419272,-5.83230362512359,5.46673251627679e-09,5.5446840725274e-07
"ENSMUSG00000047501",816.144502404922,1.84736104319647,0.31697872340431,5.82802852934749,5.60859921411919e-09,5.65367445933695e-07
"ENSMUSG00000025757",1316.09859284697,1.01405407387726,0.174273419614704,5.81875352029701,5.92880841050907e-09,5.94001530445577e-07
"ENSMUSG00000003660",3610.54655086656,-0.345501784272906,0.0594243918755507,-5.81414084971154,6.09460831287611e-09,6.06912176902226e-07
"ENSMUSG00000039680",2131.2226552591,1.03729794845081,0.178556687599253,5.80934806977877,6.27165786111184e-09,6.20780785035715e-07
"ENSMUSG00000038092",167.728742252885,0.981141702409357,0.16899217472184,5.80584103390767,6.40437037204143e-09,6.26370295136981e-07
"ENSMUSG00000031765",1783.20514114514,1.399551920962,0.241040797208015,5.80628647587077,6.38736382691113e-09,6.26370295136981e-07
"ENSMUSG00000039031",2136.69552425456,-0.423988552634382,0.0731537885142431,-5.79585228934289,6.79750736531238e-09,6.60886648044069e-07
"ENSMUSG00000046546",611.252463198334,1.30818765081638,0.225930903783442,5.79021120576891,7.02979709106415e-09,6.79450564725148e-07
"ENSMUSG00000064254",2852.63961010622,-0.992696006730751,0.171668596417263,-5.78263018075755,7.35416177953816e-09,7.06644632746149e-07
"ENSMUSG00000045136",416.519346370534,1.11322129334886,0.192711031563742,5.77663501832613,7.62093512417047e-09,7.28020843170029e-07
"ENSMUSG00000083392",251.443376885305,1.6909609437311,0.293017862663013,5.77084594216632,7.88745605813908e-09,7.49125956597013e-07
"ENSMUSG00000020413",1147.20539827731,-0.477603328462714,0.0829453304409832,-5.75804962043687,8.50913451899146e-09,7.96241505333748e-07
"ENSMUSG00000030170",209.757029846564,1.37200915349316,0.238237115757215,5.75900673214732,8.46103283586363e-09,7.96241505333748e-07
"ENSMUSG00000019944",1208.36737313741,0.983701643699185,0.17085101247146,5.75765767770037,8.52890907058241e-09,7.96241505333748e-07
"ENSMUSG00000009566",2103.60611921017,-0.442479883122554,0.0768714976260843,-5.75609812202242,8.60803630534531e-09,7.99088387192818e-07
"ENSMUSG00000046959",5669.63010300709,-1.16491012293937,0.202677731006154,-5.74759800771601,9.05201323493635e-09,8.30914131079548e-07
"ENSMUSG00000031441",23394.3747429188,-0.898430088719653,0.156299989817992,-5.748113546046,9.02446307888546e-09,8.30914131079548e-07
"ENSMUSG00000090817",6476.1479177396,0.694125946836939,0.120855858718368,5.7434199235179,9.27832509184994e-09,8.46956442134368e-07
"ENSMUSG00000110494",116.299436783598,-2.21300457258993,0.385489775250905,-5.74076075338068,9.4252170403575e-09,8.55611829779636e-07
"ENSMUSG00000007833",1754.32553713388,-0.389877422109252,0.0679262904488335,-5.73971314395466,9.48370533620584e-09,8.56191002083506e-07
"ENSMUSG00000031665",2886.00732419526,1.01128147024418,0.176251044908882,5.73773319055776,9.5952116497049e-09,8.61524167302193e-07
"ENSMUSG00000016757",457.259390548987,-0.563705988194313,0.0983691821529927,-5.73051412908554,1.00126686688448e-08,8.94120428792335e-07
"ENSMUSG00000000078",1046.56799345149,1.56646220951586,0.273798375914629,5.72122535162256,1.05758510706276e-08,9.39307075359364e-07
"ENSMUSG00000004040",1719.98221518179,0.810104171511723,0.141716714448807,5.71636291924028,1.08828184047959e-08,9.61374135533345e-07
"ENSMUSG00000029071",3552.47359444753,0.376775919110757,0.065926703452682,5.71507294280508,1.09656976687417e-08,9.63515392487138e-07
"ENSMUSG00000063694",5852.46393704543,-0.495608575818491,0.0867601613941387,-5.71239803908402,1.11395159992857e-08,9.69953929684429e-07
"ENSMUSG00000060487",71.9796316834788,2.66727166145341,0.466948644445897,5.71213064472758,1.1157038081088e-08,9.69953929684429e-07
"ENSMUSG00000005370",562.288816847353,-0.537083266526654,0.094115791013623,-5.70662224417699,1.152401503075e-08,9.96584689317123e-07
"ENSMUSG00000052562",5481.63476168321,-0.956869622824859,0.168094146154802,-5.69246249624692,1.25220109292006e-08,1.07722074124448e-06
"ENSMUSG00000038506",783.746969522899,-0.788509244756411,0.138583988708811,-5.68975717976486,1.27220149292182e-08,1.0887261838645e-06
"ENSMUSG00000025986",829.781172451978,-0.635056728402059,0.112198111645587,-5.66013740416669,1.51251843498442e-08,1.28767825933829e-06
"ENSMUSG00000028991",6710.73741731179,-0.474535472890972,0.0838687481000789,-5.65807268667845,1.53082305251688e-08,1.29654399875799e-06
"ENSMUSG00000013495",918.721158060943,-0.63854783094572,0.112949184504137,-5.6534080679647,1.5729726010899e-08,1.32541091325682e-06
"ENSMUSG00000035621",2400.08929475481,1.17354949369739,0.207685060780279,5.65062065267635,1.59869548425508e-08,1.3402125256018e-06
"ENSMUSG00000026174",936.703624299626,-0.614647594867994,0.109027028560755,-5.63757082057393,1.72465685153098e-08,1.43846886941653e-06
"ENSMUSG00000032238",2324.06912989365,0.86274195840089,0.153731984362179,5.61198739468778,2.00016011582562e-08,1.65982984157226e-06
"ENSMUSG00000035969",396.001734177765,0.765070770711481,0.136387003519442,5.60955773621361,2.02844318037938e-08,1.67484170335747e-06
"ENSMUSG00000024228",1564.99385621847,-0.496843580650753,0.0886403429886735,-5.60516311082235,2.08058934954882e-08,1.70930818012183e-06
"ENSMUSG00000052415",435.835388713352,1.37400196554233,0.245259712962203,5.60223262494841,2.11608299250888e-08,1.72981888805539e-06
"ENSMUSG00000020877",2324.73918661517,-0.58511519865914,0.104583941532521,-5.59469446346305,2.21010628284284e-08,1.79773546204905e-06
"ENSMUSG00000053303",1169.36394582522,1.18586158683912,0.212274850309568,5.58644410823861,2.31766092135524e-08,1.87593530043291e-06
"ENSMUSG00000006403",32.3403120512169,2.61543916985778,0.468393897906778,5.58384552306511,2.35257687026416e-08,1.89486228212306e-06
"ENSMUSG00000021070",47.2840994995129,1.79289436947803,0.321448778519317,5.57754295330222,2.4393956227957e-08,1.95520534039786e-06
